"SecurityId","OrderId","ClientOrderId","DateTime","Price","Volume","Side"
"1","101","105","2021-04-14 11:53:00.349","47","23","Sell"
"1","102","106","2021-04-14 11:53:03.100","43","23","Buy"
"1","103","-50","2021-04-14 11:53:03.329","50","0","Sell"
"1","104","-106","2021-04-14 11:53:04.528","43","0","Buy"
"1","105","109","2021-04-14 11:53:04.947","43","46","Buy"
"1","106","110","2021-04-14 11:53:05.020","42","32","Buy"
"1","107","-56","2021-04-14 11:53:08.636","40","0","Buy"
"1","108","112","2021-04-14 11:53:10.307","44","20","Buy"
"1","109","113","2021-04-14 11:53:10.864","45","42","Buy"
"1","110","114","2021-04-14 11:53:10.948","44","105","Buy"
"1","111","115","2021-04-14 11:53:12.691","44","29","Buy"
"1","112","-102","2021-04-14 11:53:31.577","46","0","Sell"
"1","113","-113","2021-04-14 11:53:31.720","45","0","Buy"
"1","114","118","2021-04-14 11:53:35.267","43","21","Buy"
"1","115","119","2021-04-14 11:53:54.055","48","46","Sell"
"1","116","-118","2021-04-14 11:54:00.767","43","0","Buy"
"1","117","-79","2021-04-14 11:54:00.776","50","0","Sell"
"1","118","122","2021-04-14 11:54:01.801","45","125","Buy"
"1","119","123","2021-04-14 11:54:07.173","46","35","Sell"
"1","120","124","2021-04-14 11:54:07.278","44","99","Buy"
"1","121","125","2021-04-14 11:54:08.493","45","42","Buy"
"1","122","126","2021-04-14 11:54:08.726","0","58","Sell"
"1","123","127","2021-04-14 11:54:09.460","45","22","Buy"
"1","124","128","2021-04-14 11:54:11.090","46","45","Sell"
"1","125","129","2021-04-14 11:54:18.710","47","112","Sell"
"1","126","130","2021-04-14 11:54:19.835","0","445","Sell"
"1","127","131","2021-04-14 11:54:21.008","0","85","Buy"
"1","128","132","2021-04-14 11:54:21.166","43","27","Buy"
"1","129","133","2021-04-14 11:54:24.552","48","44","Sell"
"1","130","134","2021-04-14 11:54:29.248","0","202","Buy"
"1","131","135","2021-04-14 11:54:37.116","44","66","Buy"
"1","132","-133","2021-04-14 11:54:39.352","48","0","Sell"
"1","133","-135","2021-04-14 11:54:39.580","44","0","Buy"
"1","134","-105","2021-04-14 11:54:42.570","47","0","Sell"
"1","135","139","2021-04-14 11:54:43.005","44","38","Buy"
"1","136","-103","2021-04-14 11:54:44.096","47","0","Sell"
"1","137","141","2021-04-14 11:54:47.866","48","281","Sell"
"1","138","142","2021-04-14 11:54:48.751","43","113","Buy"
"1","139","-129","2021-04-14 11:54:48.993","47","0","Sell"
"1","140","144","2021-04-14 11:54:50.021","47","27","Sell"
"1","141","145","2021-04-14 11:54:51.583","43","27","Buy"
"1","142","146","2021-04-14 11:54:53.210","0","63","Sell"
"1","143","-132","2021-04-14 11:54:53.529","43","0","Buy"
"1","144","148","2021-04-14 11:54:53.893","42","9006","Buy"
"1","145","149","2021-04-14 11:54:54.417","48","83","Sell"
"1","146","-100","2021-04-14 11:54:55.196","48","0","Sell"
"1","147","-142","2021-04-14 11:55:00.759","43","0","Buy"
"1","148","152","2021-04-14 11:55:01.469","46","27","Sell"
"1","149","153","2021-04-14 11:55:01.479","45","40","Sell"
"1","150","154","2021-04-14 11:55:01.737","44","27","Sell"
"1","151","155","2021-04-14 11:55:03.261","0","29","Buy"
"1","152","-145","2021-04-14 11:55:04.060","43","0","Buy"
"1","153","157","2021-04-14 11:55:06.851","41","35","Buy"
"1","154","158","2021-04-14 11:55:09.537","43","70","Buy"
"1","155","159","2021-04-14 11:55:10.807","46","32","Sell"
"1","156","160","2021-04-14 11:55:13.709","46","137","Sell"
"1","157","161","2021-04-14 11:55:14.089","44","100","Sell"
"1","158","162","2021-04-14 11:55:17.400","45","30","Sell"
"1","159","-141","2021-04-14 11:55:17.533","48","0","Sell"
"1","160","-71","2021-04-14 11:55:17.562","42","0","Buy"
"1","161","-96","2021-04-14 11:55:18.137","41","0","Buy"
"1","162","166","2021-04-14 11:55:19.510","43","272","Buy"
"1","163","167","2021-04-14 11:55:22.165","44","51","Sell"
"1","164","168","2021-04-14 11:55:22.987","45","216","Sell"
"1","165","-158","2021-04-14 11:55:23.202","43","0","Buy"
"1","166","170","2021-04-14 11:55:23.514","42","21","Buy"
"1","167","171","2021-04-14 11:55:24.677","43","29","Buy"
"1","168","-166","2021-04-14 11:55:24.681","43","0","Buy"
"1","169","173","2021-04-14 11:55:27.000","44","24","Sell"
"1","170","174","2021-04-14 11:55:28.454","42","27","Buy"
"1","171","-171","2021-04-14 11:55:28.523","43","0","Buy"
"1","172","176","2021-04-14 11:55:29.112","0","30","Buy"
"1","173","-170","2021-04-14 11:55:31.492","42","0","Buy"
"1","174","-148","2021-04-14 11:55:32.841","42","0","Buy"
"1","175","-173","2021-04-14 11:55:32.994","44","0","Sell"
"1","176","180","2021-04-14 11:55:35.274","43","24","Sell"
"1","177","-157","2021-04-14 11:55:38.652","41","0","Buy"
"1","178","-160","2021-04-14 11:55:39.145","46","0","Sell"
"1","179","-174","2021-04-14 11:55:39.849","42","0","Buy"
"1","180","184","2021-04-14 11:55:40.459","0","20","Buy"
"1","181","185","2021-04-14 11:55:41.111","42","96","Buy"
"1","182","-110","2021-04-14 11:55:43.229","42","0","Buy"
"1","183","-185","2021-04-14 11:55:44.823","42","0","Buy"
"1","184","188","2021-04-14 11:55:45.773","0","61","Buy"
"1","185","189","2021-04-14 11:55:45.898","36","79","Buy"
"1","186","190","2021-04-14 11:55:46.155","37","24","Buy"
"1","187","191","2021-04-14 11:55:47.229","38","33","Buy"
"1","188","-161","2021-04-14 11:55:47.615","44","0","Sell"
"1","189","193","2021-04-14 11:55:48.321","0","42","Buy"
"1","190","194","2021-04-14 11:55:48.919","43","27","Sell"
"1","191","-162","2021-04-14 11:55:51.116","45","0","Sell"
"1","192","196","2021-04-14 11:55:52.385","37","109","Buy"
"1","193","197","2021-04-14 11:55:52.684","42","37","Sell"
"1","194","-167","2021-04-14 11:55:52.966","44","0","Sell"
"1","195","-191","2021-04-14 11:55:53.137","38","0","Buy"
"1","196","200","2021-04-14 11:55:54.621","41","58","Sell"
"1","197","201","2021-04-14 11:55:57.153","42","26","Sell"
"1","198","-201","2021-04-14 11:55:58.309","42","0","Sell"
"1","199","-189","2021-04-14 11:56:01.502","36","0","Buy"
"1","200","-200","2021-04-14 11:56:01.628","41","0","Sell"
"1","201","205","2021-04-14 11:56:01.787","38","187","Buy"
"1","202","-190","2021-04-14 11:56:05.720","37","0","Buy"
"1","203","207","2021-04-14 11:56:06.821","43","99","Sell"
"1","204","208","2021-04-14 11:56:10.365","39","145","Buy"
"1","205","-205","2021-04-14 11:56:10.748","38","0","Buy"
"1","206","-208","2021-04-14 11:56:18.940","39","0","Buy"
"1","207","211","2021-04-14 11:56:22.332","0","57","Sell"
"1","208","-196","2021-04-14 11:56:27.211","37","0","Buy"
"1","209","213","2021-04-14 11:56:28.569","41","49","Sell"
"1","210","214","2021-04-14 11:56:28.576","0","42","Buy"
"1","211","215","2021-04-14 11:56:28.672","36","52","Buy"
"1","212","216","2021-04-14 11:56:29.332","42","51","Sell"
"1","213","-216","2021-04-14 11:56:31.084","42","0","Sell"
"1","214","219","2021-04-14 11:56:32.687","42","45","Sell"
"1","215","-213","2021-04-14 11:56:33.348","41","0","Sell"
"1","216","221","2021-04-14 11:56:55.755","35","42","Buy"
"1","217","222","2021-04-14 11:57:06.656","41","49","Sell"
