"OrderId","ClientOrderId","Price","Volume","DateTime"
"1","7","1000","27","2021-04-16 03:05:25.643"
"2","4","1001","77","2021-04-16 03:05:25.644"
"3","20","999","28","2021-04-16 03:05:43.062"
"4","23","999","85","2021-04-16 03:05:43.062"
"5","26","999","35","2021-04-16 03:05:43.062"
"6","15","998","17","2021-04-16 03:05:43.062"
"7","40","999","40","2021-04-16 03:05:44.182"
"8","30","1000","32","2021-04-16 03:05:44.182"
"9","15","998","69","2021-04-16 03:05:47.230"
"10","22","998","11","2021-04-16 03:05:47.230"
"11","22","998","23","2021-04-16 03:05:56.468"
"12","25","998","131","2021-04-16 03:05:56.468"
"13","27","998","28","2021-04-16 03:05:56.468"
"14","29","998","48","2021-04-16 03:05:56.468"
"15","45","999","45","2021-04-16 03:06:01.758"
"16","50","999","5","2021-04-16 03:06:01.758"
"17","60","998","118","2021-04-16 03:07:07.363"
"18","60","998","76","2021-04-16 03:07:14.401"
"19","50","999","31","2021-04-16 03:07:16.737"
"20","63","999","75","2021-04-16 03:07:16.737"
"21","63","999","60","2021-04-16 03:08:12.807"
"22","66","999","2","2021-04-16 03:08:12.807"
"23","60","998","222","2021-04-16 03:08:32.103"
"24","83","998","31","2021-04-16 03:08:32.103"
"25","95","998","23","2021-04-16 03:08:32.103"
"26","105","998","42","2021-04-16 03:08:32.103"
"27","107","998","67","2021-04-16 03:08:32.103"
"28","107","998","53","2021-04-16 03:08:40.002"
"29","66","999","71","2021-04-16 03:08:42.895"
"30","67","999","20","2021-04-16 03:08:42.896"
"31","116","999","77","2021-04-16 03:08:42.896"
"32","107","998","36","2021-04-16 03:08:57.046"
"33","114","998","22","2021-04-16 03:08:57.046"
"34","121","998","11","2021-04-16 03:08:57.046"
"35","121","998","57","2021-04-16 03:09:05.600"
"36","116","999","91","2021-04-16 03:09:15.625"
"37","118","999","31","2021-04-16 03:09:15.625"
"38","128","999","26","2021-04-16 03:09:15.625"
"39","121","998","160","2021-04-16 03:09:28.120"
"40","126","998","29","2021-04-16 03:09:28.120"
"41","141","998","44","2021-04-16 03:09:28.120"
"42","155","998","37","2021-04-16 03:09:28.120"
"43","161","998","31","2021-04-16 03:09:28.120"
"44","166","998","58","2021-04-16 03:09:28.120"
"45","128","999","27","2021-04-16 03:10:52.514"
"46","135","999","32","2021-04-16 03:10:52.514"
"47","135","999","2","2021-04-16 03:10:53.817"
"48","137","999","61","2021-04-16 03:10:53.817"
"49","138","999","43","2021-04-16 03:10:53.817"
"50","142","999","21","2021-04-16 03:10:53.817"
"51","157","999","65","2021-04-16 03:10:53.817"
"52","171","999","23","2021-04-16 03:10:53.817"
"53","187","999","30","2021-04-16 03:10:53.817"
"54","190","999","46","2021-04-16 03:10:53.817"
"55","199","999","54","2021-04-16 03:10:53.817"
"56","84","1000","32","2021-04-16 03:10:53.817"
"57","111","1000","10","2021-04-16 03:10:53.817"
"58","111","1000","37","2021-04-16 03:10:58.292"
"59","131","1000","24","2021-04-16 03:10:58.292"
"60","132","1000","21","2021-04-16 03:10:58.292"
"61","154","1000","125","2021-04-16 03:10:58.292"
"62","169","1000","6","2021-04-16 03:10:58.292"
"63","166","998","100","2021-04-16 03:11:02.431"
"64","166","998","56","2021-04-16 03:11:05.489"
"65","166","998","65","2021-04-16 03:11:10.611"
"66","179","1000","175","2021-04-16 03:11:14.566"
"67","179","1000","754","2021-04-16 03:11:49.181"
"68","248","1000","32","2021-04-16 03:11:49.181"
"69","255","1000","30","2021-04-16 03:11:49.181"
"70","250","1001","22","2021-04-16 03:11:49.181"
"71","223","999","23","2021-04-16 03:12:03.871"
"72","227","999","47","2021-04-16 03:12:03.871"
"73","227","999","118","2021-04-16 03:12:11.937"
"74","247","999","81","2021-04-16 03:12:11.937"
"75","273","1002","51","2021-04-16 03:12:24.173"
"76","270","1000","31","2021-04-16 03:12:32.725"
"77","247","999","15","2021-04-16 03:12:32.725"
"78","249","999","81","2021-04-16 03:12:32.725"
"79","280","1001","71","2021-04-16 03:12:43.669"
"80","280","1001","102","2021-04-16 03:13:22.945"
"81","286","1001","50","2021-04-16 03:13:22.945"
"82","285","1000","60","2021-04-16 03:13:31.222"
"83","286","1001","2","2021-04-16 03:13:42.279"
"84","294","1002","51","2021-04-16 03:13:42.279"
"85","294","1002","174","2021-04-16 03:13:58.893"
"86","336","1001","34","2021-04-16 03:14:16.448"
"87","285","1000","23","2021-04-16 03:14:16.448"
"88","288","1000","11","2021-04-16 03:14:16.448"
"89","341","1001","84","2021-04-16 03:14:19.729"
"90","288","1000","30","2021-04-16 03:14:19.729"
"91","294","1002","81","2021-04-16 03:14:26.390"
"92","294","1002","94","2021-04-16 03:14:31.649"
"93","294","1002","81","2021-04-16 03:14:36.494"
"94","294","1002","105","2021-04-16 03:14:38.408"
"95","306","1002","31","2021-04-16 03:14:38.408"
"96","312","1002","22","2021-04-16 03:14:38.408"
"97","346","1001","38","2021-04-16 03:14:39.449"
"98","351","1001","53","2021-04-16 03:14:39.449"
"99","355","1001","26","2021-04-16 03:14:39.449"
"100","356","1001","111","2021-04-16 03:14:39.449"
"101","359","1001","40","2021-04-16 03:14:39.449"
"102","363","1001","22","2021-04-16 03:14:39.449"
"103","365","1001","26","2021-04-16 03:14:39.449"
"104","371","1001","48","2021-04-16 03:14:39.449"
"105","288","1000","19","2021-04-16 03:14:39.449"
"106","297","1000","28","2021-04-16 03:14:39.449"
"107","304","1000","49","2021-04-16 03:14:39.449"
"108","310","1000","23","2021-04-16 03:14:39.449"
"109","354","1000","60","2021-04-16 03:14:39.449"
"110","361","1000","21","2021-04-16 03:14:39.449"
"111","251","999","51","2021-04-16 03:14:39.449"
"112","254","999","27","2021-04-16 03:14:39.449"
"113","276","999","43","2021-04-16 03:14:39.449"
"114","329","999","45","2021-04-16 03:14:39.449"
"115","343","999","95","2021-04-16 03:14:39.449"
"116","146","997","21","2021-04-16 03:14:39.449"
"117","208","997","57","2021-04-16 03:14:39.449"
"118","209","997","22","2021-04-16 03:14:39.449"
"119","312","1002","54","2021-04-16 03:14:41.121"
"120","403","999","77","2021-04-16 03:15:14.566"
"121","403","999","55","2021-04-16 03:15:32.051"
"122","427","1000","23","2021-04-16 03:15:32.522"
"123","408","1002","20","2021-04-16 03:15:32.522"
"124","416","1002","23","2021-04-16 03:15:32.522"
"125","439","1000","41","2021-04-16 03:16:05.065"
"126","442","1000","44","2021-04-16 03:16:05.065"
"127","403","999","3","2021-04-16 03:16:05.065"
"128","410","999","14","2021-04-16 03:16:05.065"
"129","410","999","17","2021-04-16 03:16:07.680"
"130","421","999","35","2021-04-16 03:16:07.680"
"131","430","999","35","2021-04-16 03:16:07.680"
"132","382","998","22","2021-04-16 03:16:07.680"
"133","394","998","22","2021-04-16 03:16:07.680"
"134","454","1000","21","2021-04-16 03:16:22.977"
"135","460","1000","26","2021-04-16 03:16:22.977"
"136","452","999","21","2021-04-16 03:16:22.977"
"137","459","999","14","2021-04-16 03:16:22.977"
"138","457","1001","75","2021-04-16 03:16:30.552"
"139","417","1002","107","2021-04-16 03:16:30.552"
"140","450","1002","61","2021-04-16 03:16:30.552"
"141","467","1002","45","2021-04-16 03:16:30.552"
"142","321","1003","29","2021-04-16 03:16:30.552"
"143","373","1003","4923","2021-04-16 03:16:30.552"
"144","373","1003","52","2021-04-16 03:16:32.216"
"145","480","1001","41","2021-04-16 03:16:47.221"
"146","479","1002","10","2021-04-16 03:16:47.221"
"147","479","1002","19","2021-04-16 03:16:58.673"
"148","401","1003","22","2021-04-16 03:16:58.673"
"149","471","1004","66","2021-04-16 03:16:58.673"
"150","477","1004","400","2021-04-16 03:16:58.673"
"151","477","1004","55","2021-04-16 03:17:23.169"
"152","484","1001","36","2021-04-16 03:17:32.570"
"153","482","1000","59","2021-04-16 03:17:32.571"
"154","489","1000","38","2021-04-16 03:17:32.571"
"155","459","999","24","2021-04-16 03:17:32.571"
"156","473","998","2","2021-04-16 03:17:32.571"
"157","473","998","53","2021-04-16 03:17:40.380"
"158","495","997","34","2021-04-16 03:17:40.381"
"159","503","1003","44","2021-04-16 03:17:53.841"
"160","478","1004","32","2021-04-16 03:17:53.841"
"161","501","999","91","2021-04-16 03:17:54.581"
"162","505","999","41","2021-04-16 03:17:54.581"
"163","500","998","299","2021-04-16 03:17:54.581"
"164","497","997","10","2021-04-16 03:17:54.581"
"165","508","996","66","2021-04-16 03:17:59.377"
"166","512","995","25","2021-04-16 03:18:02.892"
"167","522","994","100","2021-04-16 03:18:02.892"
"168","478","1004","72","2021-04-16 03:18:03.906"
"169","535","997","22","2021-04-16 03:18:10.892"
"170","478","1004","22","2021-04-16 03:18:18.558"
"171","547","1004","28","2021-04-16 03:18:18.558"
"172","486","1005","32","2021-04-16 03:18:18.558"
"173","540","1005","23","2021-04-16 03:18:18.558"
"174","546","999","42","2021-04-16 03:18:19.342"
"175","545","998","31","2021-04-16 03:18:19.342"
"176","551","998","49","2021-04-16 03:18:19.342"
"177","554","997","56","2021-04-16 03:18:24.091"
"178","558","996","48","2021-04-16 03:18:24.091"
"179","561","997","35","2021-04-16 03:18:26.037"
"180","555","998","29","2021-04-16 03:18:26.037"
"181","563","996","25","2021-04-16 03:18:27.464"
"182","567","996","70","2021-04-16 03:18:27.758"
"183","567","996","18","2021-04-16 03:18:27.824"
"184","557","998","51","2021-04-16 03:18:28.713"
"185","572","994","57","2021-04-16 03:18:29.410"
"186","576","1001","43","2021-04-16 03:18:33.205"
"187","572","994","59","2021-04-16 03:18:47.089"
"188","603","994","165","2021-04-16 03:19:36.390"
"189","624","995","24","2021-04-16 03:20:11.364"
"190","593","997","28","2021-04-16 03:20:11.364"
"191","601","997","40","2021-04-16 03:20:11.364"
"192","586","998","26","2021-04-16 03:20:25.210"
"193","584","999","24","2021-04-16 03:20:25.210"
"194","635","999","32","2021-04-16 03:20:25.210"
"195","603","994","60","2021-04-16 03:20:26.080"
"196","635","999","98","2021-04-16 03:20:29.076"
"197","603","994","77","2021-04-16 03:20:32.696"
"198","656","996","20","2021-04-16 03:20:44.705"
"199","654","997","31","2021-04-16 03:20:44.705"
"200","654","997","97","2021-04-16 03:20:57.011"
"201","651","998","69","2021-04-16 03:20:57.011"
"202","662","998","75","2021-04-16 03:20:57.011"
"203","664","998","25","2021-04-16 03:20:57.011"
"204","652","995","23","2021-04-16 03:21:11.354"
"205","665","995","23","2021-04-16 03:21:11.354"
"206","603","994","47","2021-04-16 03:21:11.354"
"207","689","1002","33","2021-04-16 03:21:30.574"
"208","686","1003","30","2021-04-16 03:21:30.574"
"209","686","1003","51","2021-04-16 03:21:34.543"
"210","694","1004","20","2021-04-16 03:21:34.543"
"211","701","1005","51","2021-04-16 03:21:37.911"
"212","603","994","940","2021-04-16 03:21:42.866"
"213","614","994","366","2021-04-16 03:21:42.866"
"214","621","994","42","2021-04-16 03:21:42.866"
"215","673","994","62","2021-04-16 03:21:42.866"
"216","674","994","30","2021-04-16 03:21:42.866"
"217","696","994","361","2021-04-16 03:21:42.866"
"218","709","997","51","2021-04-16 03:21:45.043"
"219","709","997","362","2021-04-16 03:21:45.294"
"220","707","998","23","2021-04-16 03:21:45.294"
"221","711","998","57","2021-04-16 03:21:45.294"
"222","696","994","219","2021-04-16 03:21:48.209"
"223","727","995","48","2021-04-16 03:21:50.135"
"224","696","994","4","2021-04-16 03:21:50.135"
"225","696","994","388","2021-04-16 03:21:50.691"
"226","733","1000","24","2021-04-16 03:21:52.058"
"227","741","996","31","2021-04-16 03:21:59.254"
"228","744","996","35","2021-04-16 03:21:59.254"
"229","740","995","62","2021-04-16 03:21:59.254"
"230","754","1000","138","2021-04-16 03:22:11.892"
"231","757","996","25","2021-04-16 03:22:17.872"
"232","740","995","10","2021-04-16 03:22:17.872"
"233","742","995","39","2021-04-16 03:22:17.872"
"234","743","995","22","2021-04-16 03:22:17.872"
"235","760","995","54","2021-04-16 03:22:17.872"
"236","696","994","23","2021-04-16 03:22:17.872"
"237","696","994","133","2021-04-16 03:22:18.706"
"238","696","994","4328","2021-04-16 03:22:23.724"
"239","774","997","22","2021-04-16 03:22:29.206"
"240","766","998","98","2021-04-16 03:22:29.206"
"241","777","998","27","2021-04-16 03:22:29.206"
"242","761","999","1","2021-04-16 03:22:29.206"
"243","776","994","48","2021-04-16 03:22:30.899"
"244","610","993","23","2021-04-16 03:22:30.900"
"245","786","988","48","2021-04-16 03:23:33.772"
"246","782","998","133","2021-04-16 03:23:39.303"
"247","790","998","70","2021-04-16 03:24:00.033"
"248","817","996","35","2021-04-16 03:24:38.082"
"249","790","998","20","2021-04-16 03:24:38.083"
"250","761","999","46","2021-04-16 03:24:38.083"
"251","765","1000","21","2021-04-16 03:24:38.083"
"252","824","994","91","2021-04-16 03:24:46.467"
"253","810","993","22","2021-04-16 03:24:46.467"
"254","813","993","11","2021-04-16 03:24:46.467"
"255","833","999","29","2021-04-16 03:24:55.633"
"256","765","1000","139","2021-04-16 03:24:55.633"
"257","827","1001","53","2021-04-16 03:24:55.633"
"258","828","1001","27","2021-04-16 03:24:55.633"
"259","829","1001","31","2021-04-16 03:24:55.633"
"260","831","1001","82","2021-04-16 03:24:55.633"
"261","854","1002","48","2021-04-16 03:25:24.142"
"262","855","1002","8","2021-04-16 03:25:24.142"
"263","855","1002","30","2021-04-16 03:25:25.354"
"264","861","1002","32","2021-04-16 03:25:25.354"
"265","861","1002","17","2021-04-16 03:25:26.103"
"266","856","1001","33","2021-04-16 03:25:26.103"
"267","862","1001","15","2021-04-16 03:25:26.103"
"268","868","1002","54","2021-04-16 03:25:46.026"
"269","877","1002","63","2021-04-16 03:25:55.789"
"270","878","1002","40","2021-04-16 03:25:55.789"
"271","879","1002","67","2021-04-16 03:25:55.789"
