DateTime,Price,Volume,Type,Side,MidPrice,MicroPrice,Spread
2021-04-07T14:57:45.949,42,25,LO,1,43.5,44.01315789473684,3.0
2021-04-07T14:57:48.931,43,69,LO,1,44.0,43.85,2.0
2021-04-07T14:57:51.438,44,28,LO,1,44.5,44.64556962025316,1.0
2021-04-07T14:57:52.169,44,33,LO,-1,44.0,44.0,0.0
2021-04-07T14:57:52.172,44,28,EMO,-1,44.0,44.0,0.0
2021-04-07T14:57:52.172,43,69,LO,1,43.5,43.067567567567565,1.0
2021-04-07T14:57:53.211,45,51,OC,-1,44.0,43.85,2.0
2021-04-07T14:57:55.871,45,23,MO,1,missing,missing,missing
2021-04-07T14:57:55.871,45,28,LO,-1,44.0,43.577319587628864,2.0
2021-04-07T14:57:57.128,45,25,MO,1,missing,missing,missing
2021-04-07T14:57:57.128,45,3,LO,-1,44.0,43.083333333333336,2.0
2021-04-07T14:58:07.244,44,27,LO,-1,43.5,43.28125,1.0
2021-04-07T14:58:08.529,43,35,LO,-1,43.0,43.0,0.0
2021-04-07T14:58:08.529,43,35,EMO,-1,43.5,43.28125,1.0
2021-04-07T14:58:08.529,43,34,LO,1,43.5,43.442622950819676,1.0
2021-04-07T14:58:09.857,45,3,OC,-1,44.0,43.16216216216216,2.0
2021-04-07T14:58:10.91,46,108,OC,-1,44.5,45.28169014084507,3.0
2021-04-07T14:58:12.701,45,81,LO,-1,44.0,44.40869565217391,2.0
2021-04-07T14:58:12.946,43,34,MO,-1,missing,missing,missing
2021-04-07T14:58:12.946,42,110,LO,1,43.5,43.27225130890052,3.0
2021-04-07T14:58:12.946,42,22,MO,-1,missing,missing,missing
2021-04-07T14:58:12.946,42,88,LO,1,43.5,43.437869822485204,3.0
2021-04-07T14:58:17.789,43,91,LO,1,44.0,43.94186046511628,2.0
2021-04-07T14:58:53.52,44,33,LO,1,44.5,44.71052631578947,1.0
2021-04-07T14:58:53.634,43,91,OC,1,44.0,43.94186046511628,2.0
2021-04-07T14:58:54.682,42,152,OC,1,43.5,43.042918454935624,3.0
2021-04-07T14:58:58.328,42,85,MO,-1,missing,missing,missing
2021-04-07T14:58:58.328,42,67,LO,1,43.5,43.641891891891895,3.0
2021-04-07T14:58:58.328,42,25,MO,-1,missing,missing,missing
2021-04-07T14:58:58.328,42,42,LO,1,43.5,43.97560975609756,3.0
2021-04-07T14:58:58.329,42,15,MO,-1,missing,missing,missing
2021-04-07T14:58:58.329,42,27,LO,1,43.5,44.25,3.0
2021-04-07T14:59:00.109,44,33,LO,-1,43.0,43.1,2.0
2021-04-07T14:59:01.392,41,24,OC,1,42.5,42.73684210526316,3.0
2021-04-07T14:59:01.85,43,26,LO,-1,42.0,42.04,2.0
2021-04-07T14:59:02.634,42,20,LO,1,42.5,42.56521739130435,1.0
2021-04-07T14:59:02.771,41,24,OC,1,42.0,42.04,2.0
2021-04-07T14:59:03.574,41,24,MO,-1,missing,missing,missing
2021-04-07T14:59:03.574,missing,missing,LO,1,missing,missing,missing
2021-04-07T14:59:04.699,44,33,OC,-1,missing,missing,missing
2021-04-07T14:59:04.721,39,40,LO,1,41.5,41.26027397260274,5.0
2021-04-07T14:59:04.916,45,81,OC,-1,42.0,43.01652892561984,6.0
2021-04-07T14:59:06.604,40,309,LO,1,42.5,41.03846153846154,5.0
2021-04-07T14:59:08.469,39,40,OC,1,42.0,43.01652892561984,6.0
2021-04-07T14:59:08.833,40,34,LO,1,42.5,43.52173913043478,5.0
2021-04-07T14:59:09.051,41,21,LO,1,43.0,44.1764705882353,4.0
2021-04-07T14:59:11.197,44,31,LO,-1,42.5,42.78846153846154,3.0
2021-04-07T14:59:11.834,43,25,LO,-1,42.0,42.08695652173913,2.0
2021-04-07T14:59:12.125,40,248,OC,1,41.5,40.27472527472528,3.0
2021-04-07T14:59:12.304,43,25,MO,1,missing,missing,missing
2021-04-07T14:59:12.304,44,31,LO,-1,42.0,40.44444444444444,4.0
2021-04-07T14:59:12.304,44,31,MO,1,missing,missing,missing
2021-04-07T14:59:12.304,45,81,LO,-1,42.5,41.23100303951368,5.0
2021-04-07T14:59:12.304,45,81,MO,1,missing,missing,missing
2021-04-07T14:59:12.304,46,88,LO,-1,43.0,41.57142857142857,6.0
2021-04-07T14:59:12.304,46,51,MO,1,missing,missing,missing
2021-04-07T14:59:12.304,46,37,LO,-1,43.0,40.77894736842105,6.0
2021-04-07T14:59:12.719,41,316,LO,1,43.5,41.524079320113316,5.0
2021-04-07T14:59:12.748,46,14,MO,1,missing,missing,missing
2021-04-07T14:59:12.748,46,23,LO,-1,43.5,41.339233038348084,5.0
2021-04-07T14:59:12.748,46,23,MO,1,missing,missing,missing
2021-04-07T14:59:12.748,47,169,LO,-1,44.0,43.090721649484536,6.0
2021-04-07T14:59:12.749,47,6,MO,1,missing,missing,missing
2021-04-07T14:59:12.749,47,163,LO,-1,44.0,43.04175365344468,6.0
2021-04-07T14:59:14.368,41,23,MO,-1,missing,missing,missing
2021-04-07T14:59:14.368,41,293,LO,1,44.0,43.14473684210526,6.0
2021-04-07T14:59:14.484,47,56,OC,-1,44.0,41.96275071633238,6.0
2021-04-07T14:59:15.025,41,29,MO,-1,missing,missing,missing
2021-04-07T14:59:15.025,41,264,LO,1,44.0,42.05,6.0
2021-04-07T14:59:15.118,41,22,MO,-1,missing,missing,missing
2021-04-07T14:59:15.118,41,242,LO,1,44.0,42.12751677852349,6.0
2021-04-07T14:59:16.837,46,21,LO,-1,43.5,41.39923954372624,5.0
2021-04-07T14:59:17.25,42,26,LO,1,44.0,43.787234042553195,4.0
2021-04-07T14:59:17.375,47,56,OC,-1,44.5,45.41463414634146,5.0
2021-04-07T14:59:17.886,46,26,LO,-1,44.0,44.0,4.0
2021-04-07T14:59:23.367,47,169,OC,-1,44.5,46.333333333333336,5.0
2021-04-07T14:59:24.222,46,25,LO,-1,44.0,43.96078431372549,4.0
2021-04-07T14:59:25.228,47,169,OC,-1,44.5,46.333333333333336,5.0
2021-04-07T14:59:28.075,41,279,OC,1,44.0,43.263392857142854,6.0
2021-04-07T14:59:28.761,46,31,LO,-1,43.5,41.5,5.0
2021-04-07T14:59:34.188,45,27,LO,-1,43.0,41.35294117647059,4.0
2021-04-07T14:59:36.806,44,20,LO,-1,42.5,41.20066889632107,3.0
2021-04-07T14:59:37.036,44,20,MO,1,missing,missing,missing
2021-04-07T14:59:37.036,45,27,LO,-1,43.0,41.35294117647059,4.0
2021-04-07T14:59:38.78,41,35,MO,-1,missing,missing,missing
2021-04-07T14:59:38.78,41,244,LO,1,43.0,41.398523985239855,4.0
2021-04-07T14:59:41.549,41,-72,OC,1,43.0,38.6,4.0
2021-04-07T14:59:52.899,44,41,LO,-1,42.5,37.03225806451613,3.0
2021-04-07T14:59:57.035,41,37,MO,-1,missing,missing,missing
2021-04-07T14:59:57.035,41,-109,LO,1,42.5,39.19117647058823,3.0
2021-04-07T15:00:00.945,43,22,LO,-1,42.0,40.49425287356322,2.0
2021-04-07T15:00:01.072,43,22,MO,1,missing,missing,missing
2021-04-07T15:00:01.072,44,41,LO,-1,42.5,39.19117647058823,3.0
2021-04-07T15:00:03.681,43,20,LO,-1,42.0,40.550561797752806,2.0
2021-04-07T15:00:04.394,44,41,OC,-1,42.5,39.19117647058823,3.0
2021-04-07T15:00:05.946,43,37,LO,-1,42.0,39.97222222222222,2.0
2021-04-07T15:00:06.373,42,88,LO,-1,41.5,36.80952380952381,1.0
2021-04-07T15:00:06.574,42,29,MO,1,missing,missing,missing
2021-04-07T15:00:06.574,42,59,LO,-1,41.5,39.82,1.0
2021-04-07T15:00:09.732,43,37,OC,-1,42.0,39.97222222222222,2.0
2021-04-07T15:00:10.379,41,-57,LO,1,42.0,37.3,2.0
2021-04-07T15:00:11.106,42,287,LO,1,42.5,42.114197530864196,1.0
2021-04-07T15:00:12.769,41,52,OC,1,42.0,41.831460674157306,2.0
2021-04-07T15:00:17.722,40,703,OC,1,41.5,40.15,3.0
2021-04-07T15:00:18.275,42,133,LO,-1,41.0,40.31818181818182,2.0
2021-04-07T15:00:22.116,40,576,OC,1,41.0,40.375176304654445,2.0
2021-04-07T15:00:23.238,41,104,LO,-1,40.5,40.15294117647059,1.0
2021-04-07T15:00:24.908,40,64,LO,-1,40.0,40.0,0.0
2021-04-07T15:00:24.912,40,45,EMO,-1,40.0,40.0,0.0
2021-04-07T15:00:24.912,40,531,LO,1,40.0,40.0,0.0
2021-04-07T15:00:24.913,40,19,EMO,-1,40.5,40.16377952755906,1.0
2021-04-07T15:00:24.913,40,512,LO,1,40.5,40.16883116883117,1.0
2021-04-07T15:00:25.338,42,133,OC,-1,41.0,40.412403100775194,2.0
2021-04-07T15:00:27.494,42,32,MO,1,missing,missing,missing
2021-04-07T15:00:27.494,42,101,LO,-1,41.0,40.32952691680261,2.0
2021-04-07T15:00:31.327,41,42,LO,-1,40.5,40.07581227436823,1.0
2021-04-07T15:00:41.016,40,489,OC,1,40.5,40.07909604519774,1.0
2021-04-07T15:00:41.285,42,248,OC,-1,41.0,40.6729986431479,2.0
2021-04-07T15:00:45.084,40,23,MO,-1,missing,missing,missing
2021-04-07T15:00:45.084,40,466,LO,1,41.0,40.69467787114846,2.0
2021-04-07T15:00:51.785,42,115,OC,-1,41.0,40.39586919104991,2.0
2021-04-07T15:00:57.572,43,108,OC,-1,41.5,40.56445993031359,3.0
2021-04-07T15:00:58.218,43,37,MO,1,missing,missing,missing
2021-04-07T15:00:58.218,43,71,LO,-1,41.5,40.39664804469274,3.0
2021-04-07T15:00:58.219,43,18,MO,1,missing,missing,missing
2021-04-07T15:00:58.219,43,53,LO,-1,41.5,40.30635838150289,3.0
2021-04-07T15:00:58.328,43,11,OC,-1,41.5,40.069182389937104,3.0
2021-04-07T15:01:02.324,42,30,LO,-1,41.0,40.12096774193548,2.0
2021-04-07T15:01:06.909,41,22,LO,-1,40.5,40.045081967213115,1.0
2021-04-07T15:01:06.995,41,13986,LO,1,41.0,41.0,0.0
2021-04-07T15:01:07,41,22,EMO,1,41.0,41.0,0.0
